domain,n_posts,total_engagement,avg_engagement,median_engagement
www.freemansd.org,399,23950,60.0250626566416,50.0
www.roaneschools.com,402,23868,59.37313432835821,34.0
www.iss.k12.nc.us,398,23866,59.96482412060301,29.0
www.waterbury.k12.ct.us,398,23865,59.962311557788944,36.0
www.marysvilleschools.us,398,23842,59.904522613065325,45.0
www.lisd.net,401,23816,59.39152119700748,23.0
www.waynesville.k12.mo.us,398,23813,59.83165829145729,38.5
www.troycsd.org,398,23803,59.80653266331658,45.0
gocommodores.org,398,23797,59.79145728643216,40.0
www.hopewell.k12.va.us,409,23787,58.15892420537897,32.0
www.carthageisd.org,798,23783,29.803258145363408,15.0
www.middleriver.k12.mn.us,596,23764,39.87248322147651,30.5
www.rcsnc.org,398,23762,59.7035175879397,34.0
www.kahoks.org,398,23746,59.663316582914575,36.0
www.daviesskyschools.org,398,23713,59.58040201005025,32.0
www.bpsd.org,398,23679,59.494974874371856,44.0
www.schoolsofwestfield.org,588,23645,40.21258503401361,24.0
www.bcsoh.org,398,23639,59.39447236180904,34.0
www.canyonisd.net,398,23579,59.243718592964825,34.0
www.cjr1.org,199,23560,118.39195979899498,89.0
www.houston.k12.mo.us,398,23523,59.10301507537689,33.0
www.goshenlocalschools.org,398,23490,59.02010050251256,37.0
www.washk12.org,403,23483,58.27047146401985,40.0
www.sptsd.org,419,23435,55.930787589498806,21.0
www.stma.k12.mn.us,198,23403,118.1969696969697,87.0
www.fcasd.edu,399,23382,58.6015037593985,43.0
www.pittsburg.k12.ca.us,398,23347,58.6608040201005,38.0
www.lexrich5.org,398,23308,58.562814070351756,38.0
www.anoka.k12.mn.us,398,23281,58.494974874371856,33.0
www.jths.org,398,23272,58.472361809045225,35.0
www.fondafultonvilleschools.org,198,23261,117.47979797979798,103.0
www.iowacityschools.org,198,23242,117.38383838383838,93.5
www.joliet86.org,398,23225,58.35427135678392,48.5
www.chagrinschools.org,398,23211,58.31909547738694,67.5
www.dartmouth.school,398,23176,58.231155778894475,50.0
www.wanee.org,413,23139,56.026634382566584,29.0
www.collierschools.com,398,23128,58.11055276381909,25.5
grad.unm.edu,398,23114,58.07537688442211,41.0
www.sgfcsd.org,200,23055,115.275,81.5
www.martinschools.org,398,23022,57.84422110552764,34.0
www.mariemontschools.org,398,23007,57.80653266331658,59.0
www.windthorstisd.net,798,22991,28.81077694235589,18.0
www.southcolonieschools.org,398,22963,57.69597989949749,35.0
pbtisd.esc18.net,416,22953,55.17548076923077,41.0
www.cd-csd.org,398,22950,57.663316582914575,43.0
www.nps.k12.va.us,402,22950,57.08955223880597,39.0
floydboe.net,398,22946,57.653266331658294,31.0
www.pottsville.k12.pa.us,398,22864,57.447236180904525,30.5
lynden.wednet.edu,398,22852,57.41708542713568,36.0
www.windsor-csd.org,398,22851,57.414572864321606,27.0
www.bosquevilleisd.org,1996,22818,11.43186372745491,5.0
www.lcdoe.org,798,22808,28.581453634085214,14.0
www.ccisdtx.com,798,22781,28.547619047619047,18.0
www.cityschools.net,405,22779,56.24444444444445,31.0
www.rhnet.org,198,22769,114.9949494949495,89.0
www.margarettaschooldistrict.com,398,22737,57.12814070351759,31.5
www.ccs.k12.nc.us,398,22728,57.10552763819096,25.0
www.jcboe.org,398,22695,57.02261306532663,14.5
www.lockhartisd.org,402,22682,56.4228855721393,41.0
www.gocats.org,398,22677,56.97738693467337,24.0
www.jgsc.k12.in.us,1458,22648,15.53360768175583,8.0
kenstonlocal.org,433,22639,52.28406466512702,56.0
www.byron226.org,398,22619,56.83165829145729,46.5
www.morongo.k12.ca.us,398,22612,56.814070351758794,41.0
www.ee-schools.org,798,22612,28.335839598997495,19.0
www.spartanburg4.org,398,22600,56.78391959798995,38.5
www.nwlsd.org,599,22585,37.70450751252087,17.0
www.rcs.k12.in.us,398,22582,56.73869346733668,40.0
www.sumnersd.org,398,22559,56.68090452261306,41.0
www.d131.org,398,22527,56.60050251256281,26.0
www.hsdr3.org,398,22480,56.482412060301506,32.5
www.smcisd.net,398,22476,56.472361809045225,31.5
www.whitesboroisd.org,433,22464,51.87990762124711,35.0
www.howellschools.com,202,22440,111.08910891089108,73.0
www.croslex.org,293,22434,76.5665529010239,56.0
www.woboe.org,398,22433,56.3643216080402,29.0
www.auhsd.us,398,22429,56.35427135678392,37.0
www.wcisd.net,798,22412,28.085213032581454,22.0
www.woodstockschools.org,398,22408,56.301507537688444,33.0
www.rcsdk12.org,398,22407,56.29899497487437,28.0
www.kaufmanisd.net,399,22346,56.00501253132832,38.0
www.sunrayisd.org,798,22320,27.969924812030076,18.0
www.brooke.k12.wv.us,399,22316,55.92982456140351,33.0
www.depewschools.org,398,22292,56.01005025125628,41.0
www.dekalbschoolsga.org,399,22289,55.86215538847118,25.0
www.henry.k12.va.us,398,22289,56.00251256281407,36.0
www.madera.k12.ca.us,398,22287,55.99748743718593,41.0
www.beevilleisd.net,399,22284,55.849624060150376,41.0
albertlea.k12.mn.us,398,22277,55.972361809045225,41.5
www.ruesd.net,398,22241,55.881909547738694,49.0
www.priorlake-savage.k12.mn.us,1001,22240,22.21778221778222,6.0
www.enumclaw.wednet.edu,408,22234,54.495098039215684,33.0
www.averillpark.k12.ny.us,398,22223,55.836683417085425,36.0
www.wyliebulldogs.org,408,22209,54.43382352941177,34.0
www.puyallup.k12.wa.us,798,22177,27.790726817042607,16.0
www.mtech.edu,597,22170,37.1356783919598,20.0
www.forsyth.k12.ga.us,398,22163,55.685929648241206,28.0
www.delsearegional.us,198,22136,111.79797979797979,56.0
mastccs.org,398,22134,55.61306532663317,46.0
www.rss.k12.nc.us,398,22130,55.60301507537689,33.0
www.winterset.k12.ia.us,398,22095,55.515075376884425,56.0
www.browardschools.com,398,22095,55.515075376884425,30.0
www.moorheadschools.org,398,22079,55.47487437185929,36.0
www.western-reserve.org,398,22059,55.42462311557789,27.0
www.shorelineschools.org,428,22019,51.44626168224299,37.5
www.navasotaisd.org,798,22011,27.582706766917294,15.0
www.schalmont.org,398,22007,55.29396984924623,42.5
adamscentral.us,398,21956,55.165829145728644,29.0
www.naugy.net,398,21928,55.095477386934675,41.0
www.woisd.net,1502,21927,14.598535286284953,6.0
www.sigourneyschools.com,940,21903,23.301063829787235,13.0
www.switzsc.org,559,21899,39.17531305903399,9.0
www.ccboe.com,398,21866,54.93969849246231,32.0
www.grisd.net,414,21848,52.772946859903385,32.0
www.astoria.k12.or.us,483,21844,45.22567287784679,28.0
www.chino.k12.ca.us,200,21831,109.155,54.5
district.d303.org,398,21830,54.84924623115578,37.5
www.nhaschools.com,2002,21815,10.896603396603396,4.0
www.starkvillesd.com,398,21809,54.7964824120603,24.0
sau3.org,1201,21789,18.142381348875936,11.0
www.boyertownasd.org,400,21788,54.47,27.0
www.dysart.org,398,21782,54.7286432160804,33.0
www.oakland5.org,997,21753,21.818455366098295,14.0
www.cvsd.net,400,21709,54.2725,37.5
cps.edu,398,21708,54.54271356783919,27.0
www.district7.net,637,21650,33.98744113029827,20.0
www.lancasterisd.org,798,21646,27.12531328320802,10.0
www.springtownisd.net,407,21614,53.105651105651106,36.0
www.chisd.net,798,21597,27.06390977443609,13.0
www.pennsvalley.org,398,21576,54.21105527638191,36.0
www.isdschools.org,198,21560,108.88888888888889,74.0
www.mcps.org,401,21557,53.758104738154614,31.0
www.glenbrook225.org,450,21513,47.806666666666665,31.0
www.smsd.org,398,21511,54.04773869346734,25.0
www.isd742.org,398,21482,53.97487437185929,30.5
tigertown.com,198,21461,108.38888888888889,102.5
www.mauryk12.org,420,21459,51.09285714285714,22.0
www.nlschools.org,398,21446,53.88442211055276,30.5
www.phoenixunion.org,400,21391,53.4775,36.0
www.wilkescountyschools.org,202,21385,105.86633663366337,80.5
www.abss.k12.nc.us,398,21372,53.698492462311556,30.5
www.turnerusd202.org,398,21308,53.537688442211056,37.0
www.mps.k12.al.us,398,21308,53.537688442211056,30.5
www.mtpleasant.edzone.net,418,21298,50.952153110047846,36.0
www.marshalltown.k12.ia.us,398,21283,53.47487437185929,32.0
www.lncharter.org,398,21270,53.44221105527638,48.0
www.clifton.k12.nj.us,398,21262,53.42211055276382,35.5
www.hanoverhorton.org,596,21248,35.651006711409394,18.0
www.unionacademy.org,398,21236,53.35678391959799,42.0
www.iwcs.k12.va.us,400,21234,53.085,31.0
www.marioncs.org,406,21229,52.28817733990148,41.0
www.avonlakecityschools.org,398,21223,53.324120603015075,37.0
www.perryschools.org,200,21186,105.93,68.0
www.bullardisd.net,417,21151,50.721822541966425,34.0
www.wyoarea.org,398,21146,53.130653266331656,48.0
www.cranberrysd.org,401,21135,52.70573566084788,42.0
www.kalamazoopublicschools.com,398,21091,52.99246231155779,27.5
www.mentorschools.net,203,21077,103.82758620689656,44.0
www.lexington.k12.oh.us,198,21038,106.25252525252525,92.0
www.uppercapetech.com,280,21034,75.12142857142857,56.0
www.socsd.org,398,21024,52.824120603015075,36.5
www.ejps.org,482,21006,43.58091286307054,25.0
www.dadecounty-ga.gov,398,20974,52.698492462311556,21.0
www.kingston.k12.mo.us,398,20967,52.68090452261306,35.0
www.putneyschool.org,400,20923,52.3075,43.5
www.hallsville.org,398,20915,52.550251256281406,34.0
www.mccsd.net,398,20892,52.49246231155779,31.0
www.zizzers.org,398,20888,52.482412060301506,27.5
www.yonkerspublicschools.org,398,20887,52.47989949748744,37.5
www.visd.net,402,20871,51.917910447761194,34.0
www.wisd.org,400,20821,52.0525,24.0
www.carteretcountyschools.org,201,20810,103.53233830845771,73.0
www.smfschools.org,398,20808,52.28140703517588,35.0
www.ennis.k12.tx.us,412,20806,50.5,31.0
www.elkhart.k12.in.us,203,20801,102.4679802955665,71.0
www.lakeorionschools.org,398,20786,52.22613065326633,28.0
www.bismarckschools.org,398,20782,52.21608040201005,20.5
www.hccsc.k12.in.us,398,20775,52.198492462311556,30.0
www.dcs.k12.oh.us,204,20730,101.61764705882354,64.0
gcsdistrict.blogspot.com,614,20728,33.758957654723126,8.0
www.vcsd.k12.ny.us,398,20725,52.07286432160804,24.0
www.kelso.wednet.edu,399,20698,51.87468671679198,33.0
www.lsr7.org,203,20669,101.81773399014779,56.0
district.fms.k12.nm.us,398,20664,51.91959798994975,37.0
villagrove.ss10.sharpschool.com,398,20657,51.902010050251256,38.5
longviewschools.com,798,20651,25.87844611528822,15.0
www.sgisd.net,402,20650,51.3681592039801,35.5
www.genvalley.org,398,20639,51.85678391959799,24.0
www.mvisd.com,409,20625,50.427872860635695,29.0
www.lowell.k12.ma.us,398,20622,51.814070351758794,29.5
www.seattleschools.org,400,20603,51.5075,24.0
www.brunswickcps.org,798,20573,25.780701754385966,12.0
www.tiffin.k12.oh.us,398,20550,51.63316582914573,35.0
www.btcs.org,798,20534,25.73182957393484,13.0
www.andrews.esc18.net,399,20514,51.41353383458647,31.0
www.oswego.org,398,20476,51.447236180904525,39.5
www.tcschools.com,398,20449,51.379396984924625,26.0
www.lewiscentral.org,398,20421,51.30904522613066,30.5
www.fpschools.org,412,20419,49.560679611650485,34.0
www.portage.k12.in.us,398,20418,51.301507537688444,34.0
www.fchsmules.com,398,20369,51.178391959798994,34.5
www.colonialhts.net,399,20366,51.042606516290725,37.0
www.westcler.k12.oh.us,398,20354,51.14070351758794,35.0
www.gcs.k12.in.us,398,20326,51.07035175879397,32.0
www.mpsi20.org,546,20324,37.223443223443226,20.0
www.bobcat.net,747,20311,27.190093708165996,23.0
boe.merc.k12.wv.us,199,20281,101.91457286432161,71.0
www.bvps.org,401,20274,50.55860349127182,35.0
www.pearl.k12.ms.us,398,20229,50.82663316582914,31.0
www.rimsd41.org,398,20209,50.77638190954774,26.0
www.bradleyschools.org,401,20183,50.33167082294264,28.0
www.gcsnc.com,398,20177,50.69597989949749,32.0
www.vmbulldogs.com,790,20165,25.525316455696203,12.0
www.lakeschools.org,628,20163,32.10668789808917,16.0
www.hfcsd.org,398,20151,50.630653266331656,35.0
www.nb.k12.mo.us,398,20138,50.597989949748744,38.5
www.redmond.k12.or.us,404,20135,49.83910891089109,35.0
www.holbrook.k12.az.us,398,20134,50.58793969849246,35.0
www.mohawk.k12.pa.us,198,20129,101.66161616161617,68.0
www.kerrvilleisd.net,402,20049,49.87313432835821,36.0
www.plainviewisd.org,401,20045,49.98753117206982,23.0
thunder.madriver.k12.oh.us,398,20040,50.35175879396985,30.0
www.eastorange.k12.nj.us,199,19997,100.48743718592965,9.0
www.wssd.k12.pa.us,198,19978,100.8989898989899,75.0
www.bcblackcats.net,398,19955,50.13819095477387,33.5
www.bullitt.k12.ky.us,198,19921,100.61111111111111,70.5
www.gjsd.net,398,19906,50.015075376884425,26.5
www.shelbyed.k12.al.us,398,19895,49.98743718592965,20.0
www.madillok.com,399,19891,49.852130325814535,41.0
www.scusd.edu,398,19889,49.972361809045225,34.0
www.perrysburgschools.net,404,19887,49.225247524752476,26.0
www.putnamschools.org,398,19881,49.95226130653266,24.0
www.ontarioschools.org,796,19857,24.945979899497488,9.0
www.queensburyschool.org,198,19854,100.27272727272727,85.0
www.sgdragons.org,398,19829,49.821608040201006,29.0
www.mineolaisd.net,404,19807,49.027227722772274,37.0
www.cantonlocal.org,398,19799,49.746231155778894,35.5
www.moraviaschool.org,398,19790,49.72361809045226,29.0
www.birmingham.k12.mi.us,491,19785,40.29531568228106,31.0
www.pbcschools.org,398,19781,49.70100502512563,37.0
www.indianriverschools.org,398,19780,49.698492462311556,20.0
www.teutopolisschools.org,398,19767,49.665829145728644,28.5
www.holderness.org,626,19763,31.570287539936103,21.0
www.vvsd.org,398,19718,49.54271356783919,34.0
www.bufordcityschools.org,199,19677,98.87939698492463,79.0
www.norwinsd.org,405,19663,48.550617283950615,10.0
www.usd308.com,398,19662,49.402010050251256,29.0
www.pike.k12.in.us,398,19621,49.29899497487437,31.0
www.dale.k12.ok.us,401,19620,48.927680798004985,30.0
www.silsbeeisd.org,403,19616,48.67493796526055,36.0
www.dansvillecsd.org,398,19600,49.246231155778894,34.5
www.nelson.k12.va.us,398,19598,49.24120603015076,34.0
www.westernheights.k12.ok.us,412,19583,47.53155339805825,35.0
www.hlcs.org,398,19579,49.19346733668342,32.0
www.svsd.net,198,19575,98.86363636363636,66.5
www.frontier.wnyric.org,398,19547,49.11306532663317,33.5
www.b-g.k12.ky.us,398,19545,49.108040201005025,34.0
www.isd77.org,398,19505,49.00753768844221,34.0
www.lebanon.k12.mo.us,201,19500,97.01492537313433,62.0
www.carrollton.k12.oh.us,398,19489,48.96733668341709,35.0
www.superiorwildcats.org,398,19486,48.959798994974875,28.0
www.garlandisd.net,399,19469,48.794486215538846,27.0
www.gobearsgo.net,405,19460,48.04938271604938,36.0
www.efisd.net,782,19448,24.869565217391305,19.0
www.usd497.org,398,19445,48.85678391959799,26.0
louisianaschools.com,398,19439,48.84170854271357,21.5
www.harlan.k12.ky.us,398,19429,48.81658291457286,27.0
www.ftcsc.k12.in.us,398,19374,48.678391959798994,27.0
www.westasd.org,198,19361,97.78282828282828,70.5
www.rsu24.org,1222,19353,15.837152209492634,8.0
www.jeffersonschools.org,399,19352,48.50125313283208,42.0
www.hcbe.net,199,19352,97.2462311557789,56.0
www.knobnoster.k12.mo.us,398,19352,48.62311557788945,34.0
www.tumwater.k12.wa.us,411,19349,47.07785888077859,31.0
www.sandyvalleylocal.org,398,19348,48.61306532663317,31.0
www.eudoraschools.org,398,19342,48.597989949748744,30.0
www.wcr7.org,203,19341,95.27586206896552,75.0
www.kentoncityschools.org,398,19328,48.562814070351756,44.5
www.auburnschools.org,199,19320,97.08542713567839,75.0
www.gettysburg.k12.pa.us,402,19308,48.02985074626866,39.0
www.lakewoodlocal.k12.oh.us,398,19301,48.494974874371856,34.0
www.felicityschools.org,1519,19295,12.702435813034892,7.0
www.gvsd.org,404,19280,47.722772277227726,26.0
www.fctigers.org,398,19267,48.40954773869347,39.0
www.eeisd.org,798,19238,24.107769423558896,13.0
www.essextech.net,398,19228,48.311557788944725,49.0
www.harlem122.org,203,19225,94.70443349753694,66.0
www.goldendoorschool.org,498,19220,38.59437751004016,3.0
www.mtvernonisd.net,400,19215,48.0375,21.0
www.abernathyisd.com,403,19207,47.660049627791565,33.0
www.dcisd.org,429,19196,44.74592074592075,30.0
www.apsva.us,398,19189,48.21356783919598,31.0
pps.k12.va.us,399,19184,48.08020050125313,26.0
www.go2boss.com,198,19180,96.86868686868686,3.0
www.rs-wolves.com,398,19155,48.12814070351759,35.0
www.argyleisd.com,398,19143,48.097989949748744,29.0
www.acs.ac,398,19123,48.04773869346734,24.5
www.hps.holyoke.ma.us,796,19120,24.020100502512562,13.0
www.centralcityschoolsne.org,402,19117,47.5547263681592,36.0
www.carroll.k12.ia.us,398,19116,48.030150753768844,30.0
www.hilton.k12.ny.us,398,19107,48.00753768844221,30.0
www.hawkinsisd.org,811,19106,23.55856966707768,19.0
www.premontisd.net,798,19095,23.928571428571427,14.0
indiantrailprep.org,398,19075,47.92713567839196,42.0
harrisonvilleschools.org,398,19072,47.91959798994975,30.0
www.hallco.org,398,19048,47.85929648241206,25.0
www.mcalester.k12.ok.us,462,19025,41.17965367965368,26.0
westco.k12.mo.us,398,19025,47.801507537688444,34.0
www.milfordschools.org,202,19000,94.05940594059406,50.5
www.sparksd.org,398,18976,47.678391959798994,29.0
www.deptford.k12.nj.us,398,18971,47.665829145728644,34.0
www.smithvilleisd.org,670,18960,28.29850746268657,12.0
www.pierz.k12.mn.us,398,18955,47.62562814070352,35.0
www.usd231.com,199,18945,95.20100502512562,61.0
qsd.wednet.edu,405,18943,46.772839506172836,29.0
www.fz.k12.mo.us,198,18941,95.66161616161617,36.0
www.spartanburg3.org,398,18896,47.47738693467337,27.0
www.girard248.org,398,18862,47.391959798994975,38.0
www.athenscsd.org,398,18855,47.37437185929648,30.0
www.lockportschools.org,794,18850,23.740554156171285,13.0
www.vbschools.com,401,18834,46.96758104738154,16.0
www.camdentonschools.org,416,18830,45.26442307692308,32.0
www.valverde.edu,398,18825,47.29899497487437,30.0
www.stlucieschools.org,398,18814,47.2713567839196,20.0
bellinghamschools.org,404,18802,46.539603960396036,31.0
www.littlemiamischools.com,201,18766,93.363184079602,59.0
www.menardisd.net,1201,18764,15.623646960865946,8.0
syossetschools.org,198,18751,94.70202020202021,77.5
www.mangum.k12.ok.us,414,18731,45.243961352657,14.0
www.agisd.com,398,18708,47.005025125628144,38.5
www.pps.k12.or.us,398,18678,46.92964824120603,25.0
www.theadrianmaples.com,268,18676,69.68656716417911,44.5
www.leecountyschools.us,398,18675,46.92211055276382,29.5
www.wcboe.org,398,18654,46.869346733668344,25.0
www.godleyisd.net,419,18651,44.51312649164678,29.0
www.lindsayisd.org,401,18646,46.49875311720698,35.0
www.mckasd.net,398,18632,46.814070351758794,34.5
www.gonzalesisd.net,398,18595,46.721105527638194,27.0
www.nafcs.k12.in.us,398,18586,46.698492462311556,25.0
www.sapulpaps.org,401,18569,46.30673316708229,30.0
www.millingtonschools.org,401,18559,46.281795511221944,32.0
www.u-46.org,398,18550,46.608040201005025,27.0
www.usd385.org,201,18544,92.2587064676617,68.0
www.mccomb.k12.ms.us,398,18536,46.57286432160804,24.0
www.etownschools.org,399,18518,46.41102756892231,32.0
derryasd.schoolwires.com,399,18471,46.29323308270677,30.0
www.spartanpride.net,398,18469,46.404522613065325,24.0
www.montgomeryschoolsmd.org,398,18463,46.38944723618091,21.0
www.hemetusd.org,398,18459,46.379396984924625,32.0
www.bcswan.net,398,18457,46.37437185929648,21.0
www.kenilworthschool.org,202,18452,91.34653465346534,9.0
www.ritenourschools.org,198,18419,93.02525252525253,72.5
www.ecisd.org,399,18419,46.16290726817043,29.0
www.columbuspublicschools.org,398,18408,46.25125628140704,32.0
www.northiowa.org,398,18407,46.24874371859296,30.0
www.ankenyschools.org,198,18371,92.78282828282828,57.5
www.district279.org,200,18369,91.845,69.0
www.adena.k12.oh.us,198,18360,92.72727272727273,41.5
www.lovejoyisd.net,798,18358,23.005012531328322,11.5
www.agoraeagles.org,401,18353,45.768079800498754,30.0
www.brockisd.net,422,18350,43.48341232227488,27.0
www.montytech.net,200,18341,91.705,65.0
