domain,n_posts,total_engagement,median_engagement
www.alto.esc7.net,407,9757,15.0
www.smacs.net,407,6455,11.0
www.melissaisd.org,407,13500,17.0
www.gainesvilleisd.org,407,11576,13.0
www.mcsin-k12.org,407,9979,9.0
www.brazosportisd.net,407,24980,35.0
www.hendersonisd.org,407,10380,8.0
www.evsd90.org,407,13442,20.0
www.lvisd.org,407,26973,46.0
www.cvschools.org,406,43638,81.5
www.butler.k12.pa.us,406,27962,57.0
www.marioncs.org,406,21229,41.0
osd.wednet.edu,406,17364,23.0
www.westville.k12.ok.us,406,15236,19.0
www.fortosage.net,406,14997,9.0
www.grapelandisd.net,406,14264,26.0
www.gladbrook-reinbeck.k12.ia.us,406,9037,9.5
www.scappoose.k12.or.us,406,8731,10.0
www.ssc.mntm.org,406,7079,10.0
www.gillinghamcharterschool.org,406,6774,10.0
www.westbrookisd.com,406,4662,7.0
www.beehiveacademy.org,406,3866,5.0
www.buckholtsisd.net,406,3619,6.0
www.justustiawah.com,406,3484,4.0
www.manaraacademy.org,406,2913,4.0
www.lkcisd.net,406,24176,27.0
sands.esc17.net,406,6205,10.0
www.comalisd.org,406,25112,34.0
www.kwcps.k12.va.us,406,25072,40.0
www.kisd.org,406,11909,17.0
www.csd509j.net,406,11612,17.0
www.mcisd.esc18.net,406,11336,17.0
www.bhmschools.org,406,11105,4.0
www.sfisd.net,406,11450,18.0
www.tulsahonoracademy.org,406,9746,18.0
www.nacisd.org,406,16358,20.0
www.ccsdut.org,406,17140,20.0
www.laurens55.org,406,10862,12.0
www.fcps.edu,405,88394,92.0
www.egcsd.org,405,49950,99.0
www.sbo.nn.k12.va.us,405,44080,60.0
www.wcschools.com,405,38829,57.0
www.auburn.wednet.edu,405,35501,67.0
www.frenship.net,405,27480,40.0
www.norwinsd.org,405,19663,10.0
www.gobearsgo.net,405,19460,36.0
qsd.wednet.edu,405,18943,29.0
www.mflmarmac.k12.ia.us,405,16992,13.0
www.staffordmsd.org,405,16014,26.0
www.dibollisd.com,405,15669,22.0
www.eagles.edu,405,14012,21.0
www.ortn.edu,405,9370,13.0
www.lorenaisd.net,405,8260,11.0
www.millwoodps.org,405,7716,12.0
www.ar-we-va.k12.ia.us,405,7200,10.0
www.murtaugh.k12.id.us,405,4002,7.0
www.gofolsom.org,405,2877,4.0
www.dist102.k12.il.us,405,2330,3.0
www.tekoacharterschool.org,405,1596,2.0
esperanzacybercs.org,405,1352,2.0
www.sunnysideschools.org,405,24485,36.0
www.wacoisd.org,405,25147,45.0
www.sahs1.org,405,6371,10.0
jaspercountyga.org,405,5751,9.0
www.centralia.k12.wa.us,405,16300,27.0
www.lagrandesd.org,405,10336,14.0
www.cityschools.net,405,22779,31.0
www.royalton.k12.mn.us,405,11048,10.0
www.acisd.org,405,11195,11.0
www.g-pisd.org,405,26689,57.0
www.rcs.k12.tn.us,404,42758,46.0
www.bartlettschools.org,404,38857,63.5
yorkcountyschools.org,404,35073,58.5
www.clsd.k12.pa.us,404,28926,46.0
www.redmond.k12.or.us,404,20135,35.0
www.perrysburgschools.net,404,19887,26.0
www.mineolaisd.net,404,19807,37.0
www.gvsd.org,404,19280,26.0
bellinghamschools.org,404,18802,31.0
www.hasdhawks.org,404,16911,29.0
www.kent.k12.wa.us,404,16561,26.0
www.conestogavalley.org,404,16509,16.0
albany.k12.or.us,404,15728,24.0
esd401.org,404,14942,23.0
www.unatego.org,404,14191,17.0
florenceisd.net,404,7659,11.0
www.davinciacademy.org,404,7630,14.0
www.chiltonisd.org,404,7499,8.5
www.wvisd.net,404,7361,7.0
brownington.weebly.com,404,4001,8.0
www.sw.wednet.edu,404,3644,4.5
aplusup.org,404,3101,6.0
www.mckenzie.k12.or.us,404,3054,1.5
www.earlylightacademy.org,404,2756,4.0
lumineducation.org,404,2451,4.0
www.inspireacademytx.com,404,1914,3.0
www.fcpsva.org,404,1169,1.0
www.gauseisd.net,404,1044,1.0
www.waynehighlands.org,404,6656,8.0
www.bakerripley.org,404,5025,8.0
www.ahsd.org,404,27276,62.5
ecspgh.org,404,6363,9.0
www.hermleigh.esc14.net,404,13106,19.0
www.eanesisd.net,404,14701,22.0
www.hitchcockisd.org,404,9666,15.0
www.washougal.k12.wa.us,404,14667,23.0
www.sulphurbluffisd.net,404,6559,12.0
www.fruitvaleisd.com,404,11077,17.0
www.elanco.org,404,11217,19.5
usd473.net,404,10181,15.0
www.spsk12.net,404,25115,33.0
www.petersburgisd.net,404,10156,17.0
www.lomega.k12.ok.us,404,5461,6.5
www.srisd.org,404,13278,20.0
www.cmcss.net,403,48607,81.0
www.cisd.org,403,35328,84.0
www.pcsstn.com,403,32005,38.0
www.raytownschools.org,403,28408,42.0
www.cheneysd.org,403,18332,33.0
www.sweethome.k12.or.us,403,18093,34.0
www.garnetvalleyschools.com,403,18090,24.0
clevelandmetroschools.org,403,17052,29.0
www.nisd.us,403,14991,23.0
www.dekalbisd.net,403,14853,22.0
www.amelia.k12.va.us,403,14461,25.0
ghills.metamora.k12.il.us,403,13945,20.0
www.augusta.k12.va.us,403,9151,9.0
www.raymondvilleisd.org,403,8691,13.0
www.hmb.k12.nd.us,403,8361,15.0
www.mycompassacademy.org,403,7117,11.0
www.spk12.org,403,6943,11.0
www.thomas.k12.ok.us,403,4553,6.0
www.dover.k12.nh.us,403,4553,6.0
www.blachly.k12.or.us,403,3882,6.0
www.eagleswood.org,403,3853,5.0
www.waunetapalisadeschools.org,403,3828,3.0
www.couplandisd.org,403,3749,5.0
www.sjisd.wednet.edu,403,3160,4.0
www.soaracademies.org,403,2721,4.0
www.careerpathhigh.org,403,1985,4.0
wa.greendot.org,403,1927,3.0
wsesu.net,403,177,0.0
www.stratford.k12.ok.us,403,5948,10.0
www.besd.net,403,6509,4.0
www.scuc.txed.net,403,26431,29.0
www.msmusd.org,403,5563,7.0
www.wallowa.k12.or.us,403,6650,11.0
www.stuart.k12.ok.us,403,5717,8.0
www.loswego.k12.or.us,403,6094,10.0
jeffersonacademy.org,403,5430,11.0
www.ropesisd.us,403,13101,16.0
www.loganschools.org,403,12590,17.0
www.washington.k12.ok.us,403,11164,12.0
www.washk12.org,403,23483,40.0
www.martinsvilleisd.com,403,11544,25.0
www.abernathyisd.com,403,19207,33.0
www2.k12albemarle.org,403,13144,14.0
www.gcps1.com,403,12341,16.0
www.umatilla.k12.or.us,403,16194,30.0
www.silsbeeisd.org,403,19616,36.0
www.stisd.net,403,13182,25.0
www.northernhighlands.org,403,15601,25.0
www.wayne.k12.ok.us,403,11990,20.0
www.dasd.org,402,55759,89.0
www.gccisd.net,402,44091,66.5
www.laredoisd.org,402,37881,61.0
www.utahmilitaryacademy.org,402,36788,37.0
www.aisd.net,402,35601,52.0
www.piedmontschools.org,402,34386,65.0
www.hcisd.org,402,34235,50.5
www.ltisdschools.org,402,32418,38.5
www.visd.net,402,20871,34.0
www.sgisd.net,402,20650,35.5
www.gettysburg.k12.pa.us,402,19308,39.0
www.centralcityschoolsne.org,402,19117,36.0
www.redwaterisd.org,402,18186,31.0
www.canadianisd.net,402,18121,34.0
www.woodburnsd.org,402,17504,32.0
www.carmarea.org,402,16914,29.5
www.betaacademy.org,402,16794,36.0
www.bmuschool.org,402,16759,29.0
www.iusd.org,402,15808,22.0
vansd.org,402,15426,23.0
www.kcisd.net,402,15210,22.0
www.cambridgema.gov,402,14881,17.0
www.pecps.k12.va.us,402,13955,22.0
www.morton.k12.wa.us,402,9455,14.0
www.provo.edu,402,9435,17.5
www.spiro.k12.ok.us,402,9331,15.0
www.paducahisd.org,402,9253,11.0
www.brenhamisd.net,402,9101,13.0
royal.wednet.edu,402,8940,16.0
www.nixonsmiley.net,402,8774,13.0
www.vistautah.com,402,7975,16.0
www.columbus.k12.nc.us,402,7770,6.0
utelementary.org,402,7663,14.0
www.forestburgisd.net,402,7297,13.0
www.wasatchwaldorf.org,402,4647,7.0
usd348.com,402,4616,5.0
www.goldburgisd.net,402,4252,5.0
www.valleyacademycharter.com,402,3691,3.0
www.bmischool.org,402,3047,5.0
www.blanketisd.net,402,1121,1.0
www.mpisd.net,402,24556,39.0
www.roaneschools.com,402,23868,34.0
www.rsd.edu,402,31492,49.0
www.lockhartisd.org,402,22682,41.0
www.alsea.k12.or.us,402,6509,12.0
www.eisd.net,402,27150,46.5
www.fisd.us,402,27214,41.0
www.highland.esc14.net,402,5535,7.0
www.kerrvilleisd.net,402,20049,36.0
www.seiling.k12.ok.us,402,10745,17.0
www.nclack.k12.or.us,402,12997,16.0
www.concord.k12.in.us,402,10197,14.0
www.bobhopeschool.org,402,12861,25.5
www.jennings.k12.ok.us,402,5618,8.0
www.wccusd.net,402,12284,12.0
www.chestercommunitycharter.org,402,12816,21.0
www.hollandisd.org,402,11074,13.0
www.bcisd.net,402,10143,19.5
www.nps.k12.va.us,402,22950,39.0
www.cumberlandacademy.com,402,6365,9.0
www.evsd.org,402,11539,20.0
www.muhsd.org,402,11769,17.0
www.ambridge.k12.pa.us,401,80604,7.0
www.kellerisd.net,401,50345,68.0
www.yisd.net,401,45847,87.0
www.ksd.org,401,41288,75.0
www.wsd.net,401,35915,64.0
bethelsd.org,401,35593,60.0
www.tullahomacityschools.net,401,34239,46.0
www.tomballisd.net,401,33526,55.0
www.yukonps.com,401,33256,50.0
www.eastpennsd.org,401,31665,45.0
www.beasd.org,401,30923,48.0
www.rentonschools.us,401,29057,55.0
www.mcps.org,401,21557,31.0
www.cranberrysd.org,401,21135,42.0
www.bvps.org,401,20274,35.0
www.bradleyschools.org,401,20183,28.0
www.vbschools.com,401,18834,16.0
www.agoraeagles.org,401,18353,30.0
www.philomath.k12.or.us,401,17559,32.0
www.hatboro-horsham.org,401,17539,19.0
www.gresham.k12.or.us,401,16103,25.0
www.pendleton.k12.or.us,401,15810,25.0
www.fgsd.k12.or.us,401,14531,24.0
www.brisd.net,401,9194,13.0
www.wlwv.k12.or.us,401,8643,13.0
www.northbeachschools.org,401,8559,16.0
www.smilowprep.org,401,8371,12.0
www.rockymtn.k12.ok.us,401,8294,13.0
www.academyisd.net,401,8291,11.0
www.sterling.k12.ok.us,401,7818,9.0
www.oxbowhighschool.org,401,7693,9.0
www.channinghall.org,401,7362,14.0
www.lpsfrisco.com,401,7225,8.0
www.ocslc.org,401,4239,8.0
www.epleadershipacademy.org,401,3884,7.0
www.cslewisacademy.net,401,3389,6.0
www.bridgeport.wednet.edu,401,3117,3.0
www.parkrose.k12.or.us,401,2753,3.0
www.kane.k12.ut.us,401,2358,2.0
www.aobihs.com,401,2011,2.0
www.gervais.k12.or.us,401,1238,1.0
www.cheathamcountyschools.net,401,24492,40.0
www.kingstoncityschools.org,401,31491,45.0
www.ptaaschool.org,401,5875,12.0
www.psd1.org,401,26571,36.0
www.npowder.k12.or.us,401,4917,6.0
www.lcsd.k12.ri.us,401,4906,9.0
www.carbonschools.org,401,5351,4.0
www.lisd.net,401,23816,23.0
www.willisisd.org,401,31534,50.0
www.prague.k12.ok.us,401,14813,23.0
www.dale.k12.ok.us,401,19620,30.0
www.acaedu.net,401,11876,21.0
www.sapulpaps.org,401,18569,30.0
www.millingtonschools.org,401,18559,32.0
www.millard.k12.ut.us,401,10225,6.0
www.bluehillschools.org,401,9890,14.0
www.mcpsweb.org,401,17236,24.0
www.roseburg.k12.or.us,401,10261,13.0
www.lindsayisd.org,401,18646,35.0
www.petersburg.k12.va.us,401,10534,13.0
www.prosper-isd.net,401,12485,12.0
www.gsd200.org,401,13615,20.0
methow.org,401,10025,20.0
www.plainviewisd.org,401,20045,23.0
www.kfalls.k12.or.us,401,6536,12.0
www.seminoleisd.net,401,11801,17.0
www.ccisd.net,400,53120,49.0
www.saisd.org,400,50349,78.5
www.boerneisd.net,400,36412,61.0
www.nsd.org,400,33798,57.0
www.crandall-isd.net,400,31860,54.0
www.ectorcountyisd.org,400,29458,33.0
www.mead354.org,400,29255,57.0
www.hfisd.net,400,27976,53.5
www.boyertownasd.org,400,21788,27.0
www.cvsd.net,400,21709,37.5
www.phoenixunion.org,400,21391,36.0
www.iwcs.k12.va.us,400,21234,31.0
www.wisd.org,400,20821,24.0
www.seattleschools.org,400,20603,24.0
www.cohoes.org,400,17066,34.0
www.spotsylvania.k12.va.us,400,15848,15.0
www.asd.wednet.edu,400,15329,24.0
www.northmasonschools.org,400,14290,24.0
www.jubileeacademies.org,400,14200,19.0
www.brownwoodisd.org,400,14098,22.0
www.zavallaisd.org,400,8289,13.0
www.wyandotte.k12.ok.us,400,8197,14.0
www.sfps.info,400,7591,11.0
www.fernridge.k12.or.us,400,7532,12.0
www.jasperisd.net,400,7344,9.0
www.masterycharter.org,400,7289,8.0
www.fecisd.net,400,7271,15.0
www.spurgerisd.org,400,6980,13.0
www.fdisd.com,400,6929,10.0
www.thomased.org,400,4361,8.0
www.cottonwoodschool.net,400,3719,7.0
www.americanleadership.net,400,3244,3.0
pocantico.pocanticohills.org,400,3101,5.0
www.hustonacademy.com,400,3056,4.0
www.pawneeisd.net,400,2923,5.0
www.inglesideisd.org,400,2830,1.0
www.ausohio.com,400,1946,3.0
www.jpsk12.org,400,1865,2.0
www.vernonia.k12.or.us,400,5184,6.0
www.elacharterschool.com,400,5932,13.0
www.oakgrove.k12.ok.us,400,5086,8.0
www.harnett.k12.nc.us,400,59896,81.0
phlearning.org,400,5496,10.0
www.tulsalegacy.org,400,6071,12.0
www.tooeleschools.org,400,24809,40.5
www.swisd.net,400,26968,38.0
www.reardan.net,400,13323,21.0
www.putneyschool.org,400,20923,43.5
www.wyoming.k12.mi.us,400,13258,23.0
www.ssdvt.org,400,13089,28.0
www.fwps.org,400,12473,19.5
www.welchwildcats.net,400,12363,23.0
www.fifeschools.com,400,14722,24.0
www.charleroisd.org,400,17875,27.0
www.tisd.us,400,13235,24.0
www.mtvernonisd.net,400,19215,21.0
www.bwls.net,400,16335,26.0
www.wghawks.school,400,10596,10.0
www.maconaquah.k12.in.us,400,10192,8.0
www.whitefaceschool.net,400,11952,22.0
www.clearfield.org,400,12648,18.0
www.newcaneyisd.org,400,16327,24.0
www.utpbstemacademy.org,400,10846,17.0
www.cueroisd.org,400,10404,15.0
www.sumnerschools.org,399,79918,109.0
www.nisdtx.org,399,68721,70.0
www.mansfieldisd.org,399,47108,72.0
www.hpisd.org,399,43906,65.0
www.sno.wednet.edu,399,43768,71.0
www.cbsd.org,399,36605,52.0
www.mckinneyisd.net,399,36137,50.0
www.pearlandisd.org,399,35872,46.0
www.sbcisd.net,399,29291,48.0
www.salem.k12.va.us,399,28136,53.0
www.dekalbschoolsga.org,399,22289,25.0
www.beevilleisd.net,399,22284,41.0
www.kelso.wednet.edu,399,20698,33.0
www.andrews.esc18.net,399,20514,31.0
www.colonialhts.net,399,20366,37.0
www.madillok.com,399,19891,41.0
www.garlandisd.net,399,19469,27.0
www.jeffersonschools.org,399,19352,42.0
www.etownschools.org,399,18518,32.0
derryasd.schoolwires.com,399,18471,30.0
www.ecisd.org,399,18419,29.0
www.seisd.net,399,17641,32.0
www.gunterisd.org,399,17563,31.0
www.deerlakes.net,399,17256,34.0
www.lg.k12.ok.us,399,15123,22.0
www.webbersfalls.k12.ok.us,399,14926,19.0
www.woccisd.net,399,14498,25.0
www.glide.k12.or.us,399,14489,28.0
www.bisd303.org,399,14408,27.0
www.staffordschools.net,399,14221,19.0
www.nottowayschools.org,399,14127,22.0
www.aquillaisd.net,399,9594,16.0
www.marfaisd.com,399,9030,11.0
www.benavidesisd.net,399,8921,12.0
www.sierrablancaisd.net,399,8780,18.0
www.hawthornacademy.org,399,8577,17.0
www.culpeperschools.org,399,8463,10.0
www.sacketspatriots.org,399,8295,15.0
www.oakwoodisd.net,399,8132,13.0
www.psd267.org,399,7799,12.0
www.driscollisd.us,399,7771,17.0
www.chesteruplandsd.org,399,7714,5.0
www.doddcityisd.org,399,7328,10.0
www.mpark.net,399,7206,8.0
www.wayne-local.com,399,7070,7.0
www.sonoraisd.net,399,6928,8.0
www.kellyvilleschools.org,399,6817,6.0
www.northdavisprep.org,399,4744,8.0
glovercommunityschool.weebly.com,399,4342,8.0
www.aama.org,399,4270,7.0
www.darrouzettisd.net,399,4216,8.0
www.myrccs.com,399,4128,7.0
www.rschool.net,399,3370,7.0
franklindiscovery.org,399,3318,6.0
www.renacademy.org,399,3251,4.0
www.guadschool.org,399,3090,5.0
www.endeavorhall.org,399,2505,4.0
www.mountainvilleacademy.org,399,2390,4.0
www.rhodesschool.org,399,1880,3.0
www.lexingtonisd.net,399,1864,1.0
www.cc-montessori.com,399,1742,3.0
www.achievementcharter.com,399,1690,3.0
www.albertgallatin.k12.pa.us,399,24573,46.0
www.freemansd.org,399,23950,50.0
www.kaufmanisd.net,399,22346,38.0
www.brooke.k12.wv.us,399,22316,33.0
www.pioneercharterschool.org,399,5844,6.0
www.ksd403.org,399,6563,9.0
www.cpps.org,399,4829,7.0
www.esperanzaelementary.org,399,6095,11.0
www.issaquah.wednet.edu,399,25051,29.0
www.tarkingtonisd.net,399,24990,59.0
www.libertyps.org,399,5648,8.0
www.mpsaz.org,399,24643,32.0
www.jonesboroisd.net,399,5348,7.0
www.fcasd.edu,399,23382,43.0
www.miamiisd.net,399,6589,12.0
pps.k12.va.us,399,19184,26.0
www.ccaisd.net,399,12999,25.0
www.cotullaisd.org,399,10326,13.0
www.rocklinusd.org,399,10940,19.0
www.wps.k12.va.us,399,9693,10.0
www.tworiverspcs.org,399,5513,11.0
www.casa-arts.org,399,10845,21.0
www.csdvt.org,399,25909,45.0
spearmanisd.net,399,9972,13.0
www.americanprep.org,399,13165,18.0
www.ccpsk12.org,399,13614,23.0
www.vian.k12.ok.us,399,13078,20.0
www.lrschools.org,399,6291,11.0
www.swantonschool.org,399,6345,10.0
www.centralhts.org,399,12537,18.0
www.menahga.k12.mn.us,399,15521,30.0
www.cloverpark.k12.wa.us,399,17103,29.0
www.boazk12.org,399,12758,24.0
www.csat-k12.org,399,5271,6.0
www.wma-es.com,399,5655,8.0
www.kountzeisd.org,399,6028,8.0
www.nbend.k12.or.us,399,10458,14.0
www.cgcsd.org,399,14814,20.0
www.dawson.esc17.net,399,12704,23.0
themanaacademy.org,399,9874,14.0
www.colbyeagles.org,399,12621,16.0
www.sthelens.k12.or.us,399,10159,13.0
www.ocss-va.org,399,12747,22.0
www.zionjets.com,399,5662,8.0
www.carbondalearea.org,399,5271,5.0
www.purcellps.org,399,13056,24.0
www.dufur.k12.or.us,399,6598,12.0
www.redoak.k12.ok.us,399,11602,14.0
www.nvsd.org,399,12637,20.0
www.pasadenaisd.org,398,398984,98.0
brighton.com,398,230368,289.0
www.cherokee.org,398,156270,256.5
www.sdhc.k12.fl.us,398,143726,168.0
www.uh.edu,398,143571,216.0
www.pasco.k12.fl.us,398,136581,217.0
www.nisd.net,398,124095,223.5
www.okhistory.org,398,115629,229.0
www.mcpss.com,398,101024,123.0
www.leonschools.net,398,82807,76.0
www.cms.k12.nc.us,398,78622,106.0
www.rsdmo.org,398,78130,130.0
www.greenville.k12.sc.us,398,77468,97.0
www.polk-fl.net,398,75435,111.5
www.conroeisd.net,398,73705,63.0
www.bcps.org,398,71345,122.5
www.ccsd.net,398,58071,11.5
www.ocps.net,398,55733,78.0
www.dmschools.org,398,55398,89.5
mainevirtual.org,398,55248,20.0
spwww.sccpss.com,398,53706,47.0
www.fortwayneschools.org,398,52731,83.5
liberty.k12.mo.us,398,52140,76.5
www.leeschools.net,398,52056,66.0
www.pgcps.org,398,50715,67.0
www.tecumseh.k12.oh.us,398,50355,99.0
www.uek12.org,398,50054,80.0
www.nkcschools.org,398,49639,90.0
www.wilsonsd.org,398,49003,75.5
www.npenn.org,398,48890,66.0
www.olentangy.k12.oh.us,398,48854,76.0
www.binghamtonschools.org,398,48811,104.0
www.fox.k12.mo.us,398,48687,127.0
www.psdr3.org,398,48615,109.5
www.oxfordschools.org,398,48176,74.5
www.elyriaschools.org,398,47941,84.5
www.raypec.k12.mo.us,398,47372,78.0
www.cusd.com,398,44902,80.5
www.herefordisd.net,398,44563,82.5
www.berea.k12.oh.us,398,43276,111.0
www.lake.k12.fl.us,398,41274,48.5
www.pcva.us,398,41268,79.0
www.northwestschools.net,398,41160,75.5
www.mehlvilleschooldistrict.com,398,40990,61.0
www.bartow.k12.ga.us,398,40188,80.0
www.ojrsd.com,398,39541,32.0
www.wcs.edu,398,39360,48.0
www.hobbsschools.net,398,38381,60.0
www.ozark.k12.mo.us,398,37890,63.5
www.copley-fairlawn.org,398,36924,78.5
www.d125.org,398,36546,39.0
www.tkschools.org,398,36474,88.5
www.lufkinisd.org,398,36313,67.0
www.evscschools.com,398,36091,40.5
www.plainlocal.org,398,35945,61.0
www.ketteringschools.org,398,35510,69.0
www.lps.org,398,35328,43.0
www.charlescityschools.org,398,35221,56.5
www.nhsd.net,398,34786,53.0
www.osceolaschools.net,398,34738,46.0
www.nice.k12.mi.us,398,34613,78.0
www.tvsd.us,398,34365,56.0
www.plcschools.org,398,34042,66.5
www.scps.k12.fl.us,398,33848,28.0
fieldguide.mt.gov,398,33592,53.0
www.sisd.net,398,33574,41.5
www.vviewisd.net,398,33548,68.5
www.fhsdschools.org,398,33547,44.0
www.wcasd.net,398,33278,73.0
www3.rps205.com,398,33245,48.0
www.plainfield.k12.in.us,398,33188,73.5
springfieldpublicschoolsmo.org,398,33113,50.0
www.gaston.k12.nc.us,398,33069,36.5
www.newburghschools.org,398,32879,58.0
www.secsd.org,398,32847,51.0
www.oacsd.org,398,32813,54.0
epiccharterschools.org,398,32452,33.0
www.ccsoh.us,398,32409,33.0
www.troy.k12.oh.us,398,32389,81.0
www.mccracken.kyschools.us,398,32375,57.0
www.byngschools.com,398,32306,78.5
www.clarkston.k12.mi.us,398,32080,51.0
www.medinabees.org,398,32053,92.0
www.painesville-township.k12.oh.us,398,31945,57.0
www.ccps.org,398,31941,51.0
www.spart1.org,398,31768,57.0
www.worthington.k12.oh.us,398,31738,50.5
www.dadeschools.net,398,31029,38.5
www.fcps.org,398,30783,38.0
www.johnston.k12.nc.us,398,30669,45.5
www.dusd.net,398,30534,45.5
www.pikeroadschools.org,398,30231,66.0
www.washington.k12.mo.us,398,30218,55.0
www.midlandisd.net,398,30121,48.0
www.brentwood.k12.ny.us,398,30106,48.5
www.albiacsd.org,398,29919,44.0
www.dublinschools.net,398,29885,27.0
www.kckps.org,398,29633,45.0
www.minisink.com,398,29630,51.0
www.chathamschools.org,398,29609,51.0
yorkpublic.org,398,29546,42.5
www.frederick.k12.va.us,398,29471,41.0
www.rock-hill.k12.sc.us,398,29366,30.0
www.acsc.net,398,29319,55.0
westside66.org,398,29238,57.0
www.ocasd.org,398,29176,57.0
www.farmington.k12.mi.us,398,29097,76.0
www.wjhsd.net,398,29082,47.0
www.pickerington.k12.oh.us,398,29035,79.0
district.ops.org,398,28955,40.5
www.horrycountyschools.net,398,28942,36.5
www.rollinghills.k12.oh.us,398,28875,58.0
www.lowndes.k12.ga.us,398,28861,38.0
www.mpsomaha.org,398,28841,38.5
www.lakewoodcityschools.org,398,28836,47.5
www.willard.k12.oh.us,398,28800,47.0
www.madison-schools.com,398,28792,44.5
www.ltschools.org,398,28781,47.0
www.fargo.k12.nd.us,398,28750,39.0
www.fruitportschools.net,398,28749,44.0
www.piqua.org,398,28733,54.0
www.sbcsc.k12.in.us,398,28708,28.0
www.colonialschooldistrict.org,398,28640,46.5
www.greeleyschools.org,398,28620,40.0
www.me.stier.org,398,28612,35.0
www.greenup.k12.ky.us,398,28559,41.0
www.bryanisd.org,398,28495,42.5
www.sd129.org,398,28475,31.0
www.delano.k12.mn.us,398,28408,50.0
www.centerville.k12.oh.us,398,28392,50.0
www.montevideoschools.com,398,28389,57.0
www.sussexvt.k12.de.us,398,28348,70.0
www.lrsd.org,398,28342,19.0
www.cicd99.edu,398,28210,52.0
www.greenon.k12.oh.us,398,28160,63.0
www.ccs.k12.in.us,398,28159,45.5
www.scasd.org,398,28018,43.5
www.hck12.net,398,28007,42.0
www.gocruisers.org,398,27982,44.0
www.fremont.k12.ca.us,398,27885,38.0
lcboe.net,398,27817,45.0
www.jcschools.com,398,27817,51.5
www.adams12.org,398,27757,42.5
www.danville.k12.in.us,398,27729,60.0
www.home.elida.k12.oh.us,398,27725,58.0
www.kingslocal.net,398,27683,39.5
www.warrenschools.com,398,27682,40.5
www.burke.k12.nc.us,398,27672,30.0
www.otsegops.org,398,27600,47.0
www.baltimorecityschools.org,398,27511,18.0
www.depewschools.org,398,22292,41.0
www.henry.k12.va.us,398,22289,36.0
www.madera.k12.ca.us,398,22287,41.0
albertlea.k12.mn.us,398,22277,41.5
www.ruesd.net,398,22241,49.0
www.averillpark.k12.ny.us,398,22223,36.0
www.forsyth.k12.ga.us,398,22163,28.0
mastccs.org,398,22134,46.0
www.rss.k12.nc.us,398,22130,33.0
www.winterset.k12.ia.us,398,22095,56.0
www.browardschools.com,398,22095,30.0
www.moorheadschools.org,398,22079,36.0
www.western-reserve.org,398,22059,27.0
www.schalmont.org,398,22007,42.5
adamscentral.us,398,21956,29.0
www.naugy.net,398,21928,41.0
www.ccboe.com,398,21866,32.0
district.d303.org,398,21830,37.5
www.starkvillesd.com,398,21809,24.0
www.dysart.org,398,21782,33.0
